Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
@breakfastny,,tip,,Resource: @breakfastny.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
http://www.instructables.com/member/chengXX/,,tip,diy,Reference link provided in source.,low,8,2016-10-26,main,http://www.instructables.com/member/chengXX/,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
@MarketStreetPF,,tip,event,Likely a reference to the Market Street Prototyping Festival.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
http://www.instructables.com/member/philetus/,,tip,diy,Reference link provided in source.,low,8,2016-10-26,main,http://www.instructables.com/member/philetus/,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
@thingiverse,,tip,,Resource: @thingiverse.,low,8,2016-10-26,main,,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
https://www.facebook.com/FlipDots,,tip,,Reference link provided in source.,low,8,2016-10-26,main,https://www.facebook.com/FlipDots,,https://youtube.com/watch?v=Osd2cy2dj8k,https://www.makerprojectlab.com/the-500-cnc-router-thats-too-good-to-ignore-maker-update-08/
Anouk's Cocktail Dress Instructable,,project,education; food-prep; fabric,Project: Anouk's Cocktail Dress Instructable.,high,7,2016-10-19,main,http://www.instructables.com/id/HOW-TO-MAKE-YOUR-OWN-ROBOTIC-COCKTAIL-DRESS/,https://www.youtube.com/watch?v=fIDgn5oA6DE; http://iq.intel.com/smart-spider-dress-by-dutch-designer-anouk-wipprecht/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
@AnoukWipprecht,,project,diy; maker,Project: @AnoukWipprecht.,high,7,2016-10-19,main,,,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Arduino-Powered Stranger Things Wall,,project,arduino,Project: Arduino-Powered Stranger Things Wall.,high,7,2016-10-19,main,http://www.instructables.com/id/Arduino-Based-Stranger-Things-Lights/,http://www.instructables.com/member/bxl4662/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Gonk Droid Prop from Junk,,project,upcycling; props,Project: Gonk Droid Prop from Junk.,high,7,2016-10-19,main,http://www.instructables.com/id/GONK-Droid-From-Junk/,http://www.instructables.com/member/syfrog/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
BooSTick,,tip,,BooSTick,low,7,2016-10-19,main,https://www.adafruit.com/products/3265?utm_source=youtube&utm_medium=videodescrip&utm_campaign=newproducts,,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Teensy 3.6,,tip,,Teensy 3.6,low,7,2016-10-19,main,https://www.adafruit.com/products/3266?utm_source=youtube&utm_medium=videodescrip&utm_campaign=newproducts,http://hackaday.com/2016/08/17/introducing-the-teensy-3-5-and-3-6/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Teensy 3.5,,tip,,Teensy 3.5,low,7,2016-10-19,main,https://www.adafruit.com/products/3267?utm_source=youtube&utm_medium=videodescrip&utm_campaign=newproducts,https://www.youtube.com/watch?v=a1UGDOdKcVg,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Small Parts Organization,,tip,workshop; organization,Tips for organizing small parts and hardware in the shop.,high,7,2016-10-19,main,http://makezine.com/2016/10/15/small-parts-organization-in-the-shop/,,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Good Read,,tip,,Resource: Good Read.,low,7,2016-10-19,main,,,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Too Good to Throw Away,,tip,electronics,Too Good to Throw Away,low,7,2016-10-19,main,http://hackaday.com/2016/10/13/too-good-to-throw-away-dealing-with-an-out-of-control-junk-hoard/,,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
@Jenny_Alto,,tip,,Resource: @Jenny_Alto.,low,7,2016-10-19,main,,,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/,https://www.makerprojectlab.com/maker-update-07-put-on-your-drinking-dress/
Trash bag tape ghosts,,project,upcycling,Project: Trash bag tape ghosts.,high,6,2016-10-12,main,http://www.instructables.com/id/Trash-Bag-and-Tape-Ghosts-Wwwmonstertutorialscomgh/,http://amzn.to/2dEnclR,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
Chicken Wire Ghost Bride,,project,electronics; wire; seasonal,Project: Chicken Wire Ghost Bride.,high,6,2016-10-12,main,http://www.instructables.com/id/Chicken-Wire-Ghost-Bride/,,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
Neopixel Goggle Kit,,project,neopixel; wearables; electronics,Project: Neopixel Goggle Kit.,high,6,2016-10-12,main,https://www.adafruit.com/product/2221,,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
5 Cosplay Communities,,tip,cosplay,Resource: 5 Cosplay Communities.,high,6,2016-10-12,main,http://makezine.com/2016/10/03/halloween-2016-5-cosplay-communities-to-source-your-halloween-costume-inspiration/,,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
Cosplay Tutorial,,tip,cosplay; education,Resource: Cosplay Tutorial.,high,6,2016-10-12,main,http://cosplaytutorial.com/,,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
MyMini Factory,,tip,3d-printing,3D model: MyMini Factory,low,6,2016-10-12,main,https://www.myminifactory.com/category/cosplay,https://www.thingiverse.com/glitchpudding/collections/cosplay,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
https://www.thingiverse.com/glitchpudding/collections/halloween,,tip,3d-printing; collection,https://www.thingiverse.com/glitchpudding/collections/halloween (Thingiverse),low,6,2016-10-12,main,https://www.thingiverse.com/glitchpudding/collections/halloween,,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
Advanced Halloween Tools,,tip,seasonal,Resource: Advanced Halloween Tools.,high,6,2016-10-12,main,http://www.frightprops.com/,,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
http://www.monsterguts.com/store/,,tip,,Reference link provided in source.,low,6,2016-10-12,main,https://www.facebook.com/Monster-Guts-65383722574/,,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/,https://www.makerprojectlab.com/maker-update-06-garbage-ghosts-key-bangers/
Easy 3D Topical Maps (Scott McIndoe),,project,diy; maker,Project: Easy 3D Topical Maps (Scott McIndoe).,high,5,2016-10-05,main,http://www.instructables.com/id/Easy-3D-Topographical-Maps/,http://www.autodesk.com/artist-in-residence/artists/scott-mcindoe; https://www.youtube.com/watch?v=xmhKWejYmwY,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Folding Candelabrum (Scott McIndoe),,project,papercraft,Project: Folding Candelabrum (Scott McIndoe).,high,5,2016-10-05,main,http://www.instructables.com/id/Folding-Candelabrum/,https://www.youtube.com/watch?v=FwFsP2b3EOg,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Orbiting TimeLapse Rig (Scott McIndoe),,project,diy; maker,Project: Orbiting TimeLapse Rig (Scott McIndoe).,high,5,2016-10-05,main,http://www.instructables.com/id/Orbiting-Time-Lapse-Rig/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Terrain2STL,,tip,,Resource: Terrain2STL.,low,5,2016-10-05,main,http://jthatch.com/Terrain2STL/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Moon2STL,,tip,,Resource: Moon2STL.,low,5,2016-10-05,main,http://jthatch.com/Moon2STL/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
3DP Coffee Designs,,tip,3d-printing; pla,Resource: 3DP Coffee Designs.,high,5,2016-10-05,main,https://www.thingiverse.com/glitchpudding/collections/coffee/page:3,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Leather,,tip,,Resource: Leather.,low,5,2016-10-05,main,http://www.instructables.com/contest/tandy2016/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Solar,,tip,,Resource: Solar.,low,5,2016-10-05,main,http://www.instructables.com/contest/solar2016/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Clay,,tip,,Resource: Clay.,low,5,2016-10-05,main,http://www.instructables.com/contest/clay2016/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
LED,,tip,,Resource: LED.,low,5,2016-10-05,main,http://www.instructables.com/contest/LED2016/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Live off the Land,,tip,,Content unclear from title alone.,low,5,2016-10-05,main,http://www.instructables.com/contest/liveofftheland/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Dorm Hacks,,tip,,Resource: Dorm Hacks.,low,5,2016-10-05,main,http://www.instructables.com/contest/dormhacks2016/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Circuits,,tip,,Resource: Circuits.,low,5,2016-10-05,main,http://www.instructables.com/contest/circuits2016/,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
"October 7 - 9, 2016",,tip,event,A dated event mention with no further context captured.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
"October 8 + 9, 2016",,tip,event,A dated event mention with no further context captured.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
"October 8 + 9, 2016",,tip,event,A dated event mention with no further context captured.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Knipex High Leverage Cutters,,tip,hand-tools; knipex; tool-review,A review of Knipex high-leverage cutting pliers.,high,5,2016-10-05,main,http://amzn.to/2cROTHg,http://kk.org/cooltools/knipex-high-leverage-cutters/,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
@JThatcherC,,tip,,Resource: @JThatcherC.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
@thingiverse,,tip,,Resource: @thingiverse.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
@arduino,,tip,arduino,Resource: @arduino.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
@adafruit,,tip,adafruit,Resource: @adafruit.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
@make,,tip,,Resource: @make.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
your google+,,tip,,Resource: your google+.,low,5,2016-10-05,main,,,https://youtube.com/watch?v=FwFsP2b3EOg,https://www.makerprojectlab.com/maker-update-05-love-conquers-arduino/
Face-tracking desk fan,,project,diy; maker,Project: Face-tracking desk fan.,high,4,2016-09-28,main,https://blog.adafruit.com/2016/09/23/raspberry-pi-powered-face-tracking-desk-fan-raspberry_pi-piday-raspberrypi/,http://www.instructables.com/id/Face-Tracking-Desk-Fan/?ALLSTEPS; http://www.pyimagesearch.com/2015/10/26/how-to-install-opencv-3-on-raspbian-jessie/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
LED Unicorn Horn,,project,lighting,Project: LED Unicorn Horn.,high,4,2016-09-28,main,https://learn.adafruit.com/simple-led-unicorn-horn,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
TinyCircuits Tiny Arcade,,project,retro-tech; gaming,Project: TinyCircuits Tiny Arcade.,high,4,2016-09-28,main,https://tinycircuits.com/collections/kits/products/tinyarcade,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
Animated knots,,tip,,Resource: Animated knots.,low,4,2016-09-28,main,http://www.animatedknots.com/,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
3DP Knob Generators,,tip,3d-printing; pla,Resource: 3DP Knob Generators.,high,4,2016-09-28,main,https://www.thingiverse.com/glitchpudding/collections/knob-generators/page:1,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
Instructables Halloween Contests,,tip,education; seasonal,Resource: Instructables Halloween Contests.,high,4,2016-09-28,main,http://www.instructables.com/contest/,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
Food,,tip,,Resource: Food.,low,4,2016-09-28,main,http://www.instructables.com/contest/halloweenfood2016/,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
Costume,,tip,,Resource: Costume.,low,4,2016-09-28,main,http://www.instructables.com/contest/halloweencostumes2016/,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
Decor,,tip,,Resource: Decor.,low,4,2016-09-28,main,http://www.instructables.com/contest/halloweendecor2016/,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
Props,,tip,,Resource: Props.,low,4,2016-09-28,main,http://www.instructables.com/contest/halloweenprops2016/,,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
Moat Boat Paddle Battle,,tip,,A boat-race competition activity held at World Maker Faire.,low,4,2016-09-28,main,http://www.moatboatpaddlebattle.com/,https://www.youtube.com/watch?v=jrhRXKJxY9c; http://www.moatboatpaddlebattle.com/register-now-for-mbpb-at-world-maker-faire-2016/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/,https://www.makerprojectlab.com/maker-update-04-the-years-most-controversial-diy/
World's Smallest MAME cabinet (Philip Burgess),,project,retro-tech; storage,Project: World's Smallest MAME cabinet (Philip Burgess).,high,3,2016-09-21,main,https://learn.adafruit.com/worlds-smallest-mame-arcade-cabinet,,https://www.makerprojectlab.com/maker-update-03-robots-skulls-and-middle-fingers/,https://www.makerprojectlab.com/maker-update-03-robots-skulls-and-middle-fingers/
Body Ruler (via Gareth),,tip,measuring; diy-tools,"A DIY body-measuring ruler tool, flagged by contributor Gareth Branwyn.",high,3,2016-09-21,main,http://www.vendian.org/mncharity/dir3/bodyruler/,http://makezine.com/2016/09/16/measuring-tip-ruler/,https://www.makerprojectlab.com/maker-update-03-robots-skulls-and-middle-fingers/,https://www.makerprojectlab.com/maker-update-03-robots-skulls-and-middle-fingers/
